CustomerID,CustomerSegment,Team_Affiliation,CustomerLifetimeValue
13879,Loyal Fan,Bulls,2853.9
13880,Casual Fan,Eagles,1195.17
13881,Online Shopper,Lions,386.36
13882,Season Ticket Holder,Tigers,4991.17
13883,Online Shopper,Eagles,1078.32
13884,Casual Fan,Warriors,1253.86
13885,Season Ticket Holder,Lions,6743.05
13886,Loyal Fan,Eagles,2766.13
13887,Season Ticket Holder,Warriors,8520.91
13888,Online Shopper,Lions,539.94
13889,Season Ticket Holder,Bulls,8676.89
13890,Loyal Fan,Warriors,1122.45
13891,Loyal Fan,Warriors,1910.46
13892,Online Shopper,Sharks,2001.74
13893,Casual Fan,Eagles,578.07
13894,Casual Fan,Eagles,1055.55
13895,Season Ticket Holder,Lions,7427.93
13896,Casual Fan,Warriors,1259.91
13897,Casual Fan,Sharks,351.08
13898,Casual Fan,Lions,354.91
13899,Loyal Fan,Warriors,967.4
13900,Loyal Fan,Lions,2370.73
13901,Loyal Fan,Tigers,1240.11
13902,Online Shopper,Sharks,1160.21
13903,Online Shopper,Lions,2569.17
13904,Casual Fan,Tigers,1428.12
13905,Casual Fan,Bulls,1250.91
13906,Online Shopper,Eagles,301.75
13907,Online Shopper,Eagles,1833.67
13908,Online Shopper,Bulls,749.98
13909,Casual Fan,Warriors,626.05
13910,Online Shopper,Eagles,1455.38
13911,Casual Fan,Lions,1420.12
13912,Casual Fan,Bulls,987.23
13913,Online Shopper,Warriors,1022.67
13914,Casual Fan,Eagles,999.91
13915,Casual Fan,Warriors,1432.61
13916,Casual Fan,Sharks,182.82
13917,Casual Fan,Sharks,1242.38
13918,Casual Fan,Bulls,403.66
13919,Online Shopper,Sharks,713.39
13920,Casual Fan,Bulls,1358.41
13921,Loyal Fan,Warriors,805.92
13922,Online Shopper,Bulls,2300.93
13923,Casual Fan,Eagles,222.12
13924,Season Ticket Holder,Bulls,6325.97
13925,Loyal Fan,Lions,2786.87
13926,Casual Fan,Sharks,1307.89
13927,Casual Fan,Sharks,1251.65
13928,Online Shopper,Tigers,2149.94
13929,Loyal Fan,Lions,2017.75
13930,Season Ticket Holder,Sharks,3164.84
13931,Casual Fan,Lions,989.96
13932,Casual Fan,Sharks,795.76
13933,Casual Fan,Sharks,209.12
13934,Loyal Fan,Bulls,3857.8
13935,Casual Fan,Lions,540.19
13936,Loyal Fan,Lions,806.85
13937,Casual Fan,Eagles,1362.37
13938,Casual Fan,Warriors,907.87
13939,Casual Fan,Warriors,1126.28
13940,Loyal Fan,Lions,1288.53
13941,Loyal Fan,Tigers,2094.74
13942,Loyal Fan,Eagles,2864.2
13943,Loyal Fan,Eagles,1603.09
13944,Casual Fan,Sharks,1082.1
13945,Loyal Fan,Tigers,1547.57
13946,Online Shopper,Tigers,864.65
13947,Loyal Fan,Lions,837.2
13948,Loyal Fan,Bulls,1702.1
13949,Online Shopper,Lions,966.19
13950,Loyal Fan,Lions,3245.94
13951,Casual Fan,Tigers,897.59
13952,Season Ticket Holder,Sharks,3244.77
13953,Season Ticket Holder,Lions,5976.89
13954,Online Shopper,Eagles,908.7
13955,Loyal Fan,Bulls,2161.61
13956,Casual Fan,Tigers,1343.49
13957,Season Ticket Holder,Sharks,7034.79
13958,Season Ticket Holder,Sharks,6557.7
13959,Loyal Fan,Eagles,1700.75
13960,Casual Fan,Sharks,274.41
13961,Casual Fan,Bulls,1154.13
13962,Loyal Fan,Warriors,2617.25
13963,Online Shopper,Eagles,1981.45
13964,Loyal Fan,Sharks,3920.36
13965,Casual Fan,Bulls,587.65
13966,Loyal Fan,Tigers,3362.39
13967,Casual Fan,Bulls,882.54
13968,Loyal Fan,Lions,1552.83
13969,Casual Fan,Tigers,174.04
13970,Loyal Fan,Lions,2771.23
13971,Season Ticket Holder,Eagles,4083.31
13972,Loyal Fan,Tigers,3025.53
13973,Casual Fan,Lions,1081.02
13974,Loyal Fan,Eagles,2257.47
13975,Loyal Fan,Lions,2516.47
13976,Loyal Fan,Eagles,2804.95
13977,Loyal Fan,Lions,2299.54
13978,Loyal Fan,Bulls,3607.59
13979,Casual Fan,Lions,206.31
13980,Online Shopper,Bulls,2945.51
13981,Loyal Fan,Bulls,907.04
13982,Casual Fan,Warriors,391.33
13983,Casual Fan,Bulls,1091.63
13984,Loyal Fan,Bulls,1071.87
13985,Casual Fan,Lions,467.04
13986,Loyal Fan,Bulls,1292.73
13987,Loyal Fan,Bulls,3115.43
13988,Casual Fan,Sharks,910.51
13989,Season Ticket Holder,Bulls,2451.35
13990,Season Ticket Holder,Bulls,5220.94
13991,Season Ticket Holder,Tigers,3459.52
13992,Casual Fan,Bulls,1454.78
13993,Loyal Fan,Sharks,1145.34
13994,Casual Fan,Warriors,937.28
13995,Loyal Fan,Eagles,2341.91
13996,Loyal Fan,Sharks,2649.87
13997,Loyal Fan,Sharks,3860.78
13998,Casual Fan,Bulls,577.79
13999,Casual Fan,Bulls,1148.27
14000,Loyal Fan,Bulls,2231.89
14001,Online Shopper,Sharks,2084.06
14002,Casual Fan,Eagles,611.92
14003,Online Shopper,Warriors,913.23
14004,Loyal Fan,Eagles,1067.57
14005,Casual Fan,Lions,242.45
14006,Loyal Fan,Warriors,3870.18
14007,Casual Fan,Bulls,1203.84
14008,Loyal Fan,Sharks,1583.87
14009,Loyal Fan,Eagles,2493.27
14010,Casual Fan,Warriors,1099.93
14011,Loyal Fan,Bulls,1928.12
14012,Loyal Fan,Sharks,2207.96
14013,Season Ticket Holder,Bulls,7028.67
14014,Loyal Fan,Bulls,1527.85
14015,Casual Fan,Warriors,836.88
14016,Casual Fan,Tigers,394.12
14017,Loyal Fan,Warriors,809.85
14018,Casual Fan,Warriors,1066.37
14019,Loyal Fan,Lions,3063.25
14020,Online Shopper,Warriors,2988.45
14021,Loyal Fan,Bulls,1379.25
14022,Loyal Fan,Eagles,3166.66
14023,Casual Fan,Sharks,1427.15
14024,Season Ticket Holder,Lions,6512.06
14025,Online Shopper,Sharks,2900.48
14026,Season Ticket Holder,Sharks,8961.09
14027,Online Shopper,Sharks,2464.39
14028,Online Shopper,Sharks,2998.07
14029,Casual Fan,Bulls,976.15
14030,Season Ticket Holder,Tigers,5479.39
14031,Casual Fan,Tigers,1384.69
14032,Casual Fan,Sharks,1263.34
14033,Casual Fan,Tigers,254.16
14034,Casual Fan,Lions,523.81
14035,Loyal Fan,Lions,1634.06
14036,Casual Fan,Eagles,1297.37
14037,Casual Fan,Bulls,426.54
14038,Online Shopper,Warriors,1120.92
14039,Casual Fan,Lions,826.3
14040,Online Shopper,Eagles,505.52
14041,Casual Fan,Eagles,1445.72
14042,Online Shopper,Warriors,1625.87
14043,Loyal Fan,Tigers,1409.39
14044,Season Ticket Holder,Warriors,3895.75
14045,Casual Fan,Eagles,1217.32
14046,Loyal Fan,Warriors,2828.82
14047,Loyal Fan,Sharks,2286.8
14048,Loyal Fan,Tigers,1861.12
14049,Casual Fan,Lions,1360.96
14050,Online Shopper,Warriors,2385.92
14051,Season Ticket Holder,Sharks,7026.78
14052,Online Shopper,Sharks,1504.2
14053,Casual Fan,Warriors,1473.62
14054,Casual Fan,Tigers,1094.1
14055,Online Shopper,Warriors,1443.79
14056,Online Shopper,Sharks,2893.49
14057,Loyal Fan,Tigers,3666.32
14058,Season Ticket Holder,Tigers,7179.76
14059,Casual Fan,Warriors,1173.79
14060,Online Shopper,Lions,1443.79
14061,Season Ticket Holder,Lions,5551.45
14062,Online Shopper,Lions,817.18
14063,Loyal Fan,Warriors,2705.27
14064,Casual Fan,Eagles,617.88
14065,Loyal Fan,Tigers,1911.8
14066,Online Shopper,Eagles,2860.22
14067,Loyal Fan,Tigers,1327.31
14068,Online Shopper,Sharks,2540.93
14069,Season Ticket Holder,Lions,3970.28
14070,Loyal Fan,Tigers,891.7
14071,Casual Fan,Lions,156.65
14072,Casual Fan,Tigers,700.85
14073,Casual Fan,Bulls,736.25
14074,Loyal Fan,Tigers,1824.8
14075,Loyal Fan,Tigers,2940.09
14076,Casual Fan,Lions,779.48
14077,Casual Fan,Eagles,203.76
14078,Casual Fan,Lions,587.3
14079,Loyal Fan,Warriors,1126.28
14080,Casual Fan,Lions,188.08
14081,Casual Fan,Tigers,391.63
14082,Loyal Fan,Sharks,3041.84
14083,Online Shopper,Warriors,2179.2
14084,Casual Fan,Bulls,1305.94
14085,Casual Fan,Bulls,1158.99
14086,Season Ticket Holder,Lions,5748.47
14087,Casual Fan,Bulls,537.66
14088,Casual Fan,Lions,108.14
14089,Loyal Fan,Sharks,2870.84
14090,Loyal Fan,Warriors,1727.08
14091,Loyal Fan,Eagles,1600.32
14092,Online Shopper,Bulls,2932.03
14093,Online Shopper,Eagles,770.45
14094,Loyal Fan,Lions,903.79
14095,Loyal Fan,Warriors,3838.05
14096,Casual Fan,Bulls,528.41
14097,Casual Fan,Tigers,650.79
14098,Casual Fan,Tigers,213.31
14099,Online Shopper,Sharks,1390.98
14100,Season Ticket Holder,Eagles,8805.55
14101,Loyal Fan,Bulls,3020.86
14102,Online Shopper,Sharks,1579.33
14103,Casual Fan,Lions,530.46
14104,Casual Fan,Sharks,612.46
14105,Season Ticket Holder,Warriors,6278.6
14106,Loyal Fan,Eagles,1614.24
14107,Online Shopper,Eagles,710.26
14108,Online Shopper,Bulls,2179.82
14109,Season Ticket Holder,Eagles,8086.29
14110,Casual Fan,Tigers,1362.15
14111,Casual Fan,Bulls,1277.99
14112,Online Shopper,Warriors,1732.62
14113,Online Shopper,Lions,2429.84
14114,Casual Fan,Sharks,1396.9
14115,Online Shopper,Tigers,363.08
14116,Loyal Fan,Bulls,2118.71
14117,Casual Fan,Eagles,385.78
14118,Online Shopper,Eagles,2991.28
14119,Casual Fan,Bulls,1401.39
14120,Casual Fan,Tigers,1223.06
14121,Season Ticket Holder,Eagles,4071.16
14122,Online Shopper,Tigers,2870.68
14123,Online Shopper,Sharks,378.98
14124,Casual Fan,Bulls,363.26
14125,Season Ticket Holder,Tigers,6318.12
14126,Loyal Fan,Eagles,3337.62
14127,Casual Fan,Bulls,1337.08
14128,Casual Fan,Sharks,520.71
14129,Online Shopper,Warriors,1355.17
14130,Season Ticket Holder,Lions,5183.79
14131,Online Shopper,Lions,372.83
14132,Casual Fan,Tigers,1309.56
14133,Casual Fan,Sharks,573.13
14134,Casual Fan,Bulls,378.99
14135,Casual Fan,Warriors,672.88
14136,Loyal Fan,Tigers,3073.8
14137,Casual Fan,Sharks,1319.28
14138,Online Shopper,Warriors,881.52
14139,Online Shopper,Warriors,766.06
14140,Online Shopper,Sharks,2848.21
14141,Casual Fan,Lions,871.25
14142,Casual Fan,Lions,612.08
14143,Loyal Fan,Lions,1437.82
14144,Casual Fan,Tigers,1493.35
14145,Casual Fan,Bulls,1106.86
14146,Loyal Fan,Warriors,1497.23
14147,Loyal Fan,Bulls,1092.03
14148,Online Shopper,Eagles,838.06
14149,Casual Fan,Lions,446.84
14150,Casual Fan,Warriors,255.52
14151,Loyal Fan,Eagles,1534.88
14152,Casual Fan,Eagles,263.49
14153,Casual Fan,Warriors,628.82
14154,Casual Fan,Lions,780.67
14155,Casual Fan,Lions,737.4
14156,Loyal Fan,Warriors,3453.47
14157,Season Ticket Holder,Sharks,3777.97
14158,Loyal Fan,Eagles,3638.7
14159,Casual Fan,Lions,1371.37
14160,Loyal Fan,Eagles,3871.36
14161,Casual Fan,Bulls,353.38
14162,Loyal Fan,Lions,1586.4
14163,Online Shopper,Tigers,1984.35
14164,Casual Fan,Warriors,297.25
14165,Casual Fan,Lions,219.87
14166,Loyal Fan,Sharks,1035.83
14167,Loyal Fan,Sharks,2739.68
14168,Casual Fan,Tigers,1226.55
14169,Casual Fan,Sharks,462.44
14170,Casual Fan,Lions,1406.95
14171,Season Ticket Holder,Lions,7543.55
14172,Online Shopper,Eagles,509.14
14173,Season Ticket Holder,Lions,4851.12
14174,Loyal Fan,Eagles,1017.65
14175,Online Shopper,Tigers,2771.02
14176,Casual Fan,Eagles,1139.92
14177,Casual Fan,Eagles,1061.16
14178,Season Ticket Holder,Sharks,6778.91
14179,Online Shopper,Warriors,1069.99
14180,Online Shopper,Bulls,2820.56
14181,Online Shopper,Lions,2791.5
14182,Loyal Fan,Eagles,3166.36
14183,Online Shopper,Eagles,1566.11
14184,Casual Fan,Sharks,165.96
14185,Season Ticket Holder,Warriors,2198.18
14186,Online Shopper,Sharks,672.96
14187,Loyal Fan,Lions,2706.45
14188,Loyal Fan,Lions,3353.92
14189,Loyal Fan,Sharks,3835.09
14190,Casual Fan,Tigers,345.51
14191,Loyal Fan,Warriors,1681.69
14192,Online Shopper,Lions,446.07
14193,Casual Fan,Eagles,1484.67
14194,Online Shopper,Sharks,2408.47
14195,Loyal Fan,Tigers,2338.29
14196,Casual Fan,Tigers,905.79
14197,Loyal Fan,Tigers,2598.96
14198,Online Shopper,Sharks,986.77
14199,Loyal Fan,Bulls,1393.25
14200,Loyal Fan,Warriors,1750.32
14201,Loyal Fan,Bulls,1590.89
14202,Online Shopper,Tigers,1805.33
14203,Loyal Fan,Eagles,1786.25
14204,Casual Fan,Eagles,1120.52
14205,Online Shopper,Bulls,1833.44
14206,Online Shopper,Tigers,1737.11
14207,Loyal Fan,Tigers,3844.14
14208,Loyal Fan,Eagles,1831.71
14209,Casual Fan,Eagles,989.38
14210,Loyal Fan,Lions,800.16
14211,Online Shopper,Sharks,2289.69
14212,Casual Fan,Warriors,803.56
14213,Casual Fan,Eagles,391.74
14214,Loyal Fan,Warriors,804.83
14215,Casual Fan,Warriors,1089.72
14216,Loyal Fan,Tigers,2920.64
14217,Online Shopper,Bulls,2096.6
14218,Loyal Fan,Tigers,2199.86
14219,Season Ticket Holder,Warriors,6475.08
14220,Online Shopper,Bulls,1842.6
14221,Loyal Fan,Bulls,1564.46
14222,Loyal Fan,Bulls,2460.06
14223,Casual Fan,Bulls,820.43
14224,Loyal Fan,Warriors,3435.59
14225,Loyal Fan,Eagles,2187.16
14226,Online Shopper,Warriors,1477.43
14227,Casual Fan,Bulls,1478.17
14228,Loyal Fan,Tigers,3662.28
14229,Casual Fan,Bulls,439.2
14230,Loyal Fan,Sharks,3712.94
14231,Season Ticket Holder,Sharks,2965.77
14232,Loyal Fan,Bulls,3530.85
14233,Online Shopper,Lions,794.97
14234,Online Shopper,Tigers,1449.13
14235,Loyal Fan,Sharks,3948.55
14236,Loyal Fan,Lions,1110.56
14237,Casual Fan,Warriors,1275.7
14238,Online Shopper,Bulls,1635.78
14239,Casual Fan,Bulls,255.39
14240,Online Shopper,Warriors,2871.73
14241,Online Shopper,Sharks,1782.92
14242,Online Shopper,Sharks,2677.73
14243,Casual Fan,Lions,1316.75
14244,Casual Fan,Warriors,120.49
14245,Online Shopper,Warriors,1015.07
14246,Loyal Fan,Sharks,1878.15
14247,Online Shopper,Sharks,1744.13
14248,Loyal Fan,Sharks,1029.97
14249,Loyal Fan,Bulls,2044.69
14250,Online Shopper,Sharks,2499.52
14251,Casual Fan,Warriors,342.47
14252,Loyal Fan,Warriors,3044.08
14253,Loyal Fan,Warriors,2273.05
14254,Casual Fan,Sharks,198.99
14255,Online Shopper,Sharks,778.91
14256,Loyal Fan,Tigers,1251.3
14257,Loyal Fan,Eagles,2783.1
14258,Casual Fan,Sharks,222.25
14259,Season Ticket Holder,Warriors,7761.33
14260,Loyal Fan,Bulls,3381.31
14261,Season Ticket Holder,Tigers,2560.43
14262,Online Shopper,Tigers,2698.13
14263,Loyal Fan,Eagles,3869.31
14264,Online Shopper,Sharks,417.36
14265,Online Shopper,Bulls,2865.89
14266,Casual Fan,Bulls,491.25
14267,Casual Fan,Lions,1030.67
14268,Online Shopper,Tigers,772.0
14269,Online Shopper,Warriors,2507.13
14270,Online Shopper,Lions,2573.17
14271,Season Ticket Holder,Warriors,8848.39
14272,Casual Fan,Warriors,1489.55
14273,Online Shopper,Warriors,504.82
14274,Online Shopper,Eagles,2076.5
14275,Loyal Fan,Bulls,1673.75
14276,Loyal Fan,Eagles,1201.85
14277,Casual Fan,Eagles,308.31
14278,Online Shopper,Bulls,2828.38
14279,Loyal Fan,Tigers,2987.68
14280,Online Shopper,Sharks,436.24
14281,Loyal Fan,Tigers,3949.54
14282,Casual Fan,Sharks,1230.94
14283,Casual Fan,Bulls,532.85
14284,Loyal Fan,Eagles,2306.77
14285,Online Shopper,Eagles,2261.76
14286,Loyal Fan,Warriors,2963.3
14287,Season Ticket Holder,Tigers,5241.57
14288,Loyal Fan,Sharks,2439.65
14289,Season Ticket Holder,Eagles,2302.45
14290,Casual Fan,Lions,800.89
14291,Loyal Fan,Warriors,1888.79
14292,Loyal Fan,Tigers,1712.16
14293,Loyal Fan,Eagles,1662.79
14294,Casual Fan,Sharks,1008.53
14295,Online Shopper,Sharks,1459.0
14296,Casual Fan,Sharks,696.12
14297,Casual Fan,Bulls,322.86
14298,Casual Fan,Bulls,1446.61
14299,Casual Fan,Eagles,413.5
14300,Online Shopper,Eagles,1396.49
14301,Casual Fan,Sharks,366.29
14302,Online Shopper,Bulls,2198.49
14303,Season Ticket Holder,Eagles,5052.9
14304,Casual Fan,Tigers,679.11
14305,Loyal Fan,Warriors,3600.3
14306,Loyal Fan,Sharks,3230.34
14307,Casual Fan,Sharks,827.83
14308,Casual Fan,Bulls,756.03
14309,Season Ticket Holder,Bulls,8719.31
14310,Casual Fan,Bulls,1439.05
14311,Casual Fan,Sharks,1086.68
14312,Online Shopper,Bulls,2352.4
14313,Loyal Fan,Warriors,3677.1
14314,Online Shopper,Bulls,2903.63
14315,Loyal Fan,Sharks,1063.28
14316,Casual Fan,Eagles,1496.27
14317,Season Ticket Holder,Bulls,6921.16
14318,Online Shopper,Warriors,1900.41
14319,Online Shopper,Tigers,1415.55
14320,Casual Fan,Eagles,570.95
14321,Online Shopper,Sharks,2471.37
14322,Casual Fan,Sharks,1016.21
14323,Casual Fan,Sharks,380.99
14324,Loyal Fan,Lions,2751.72
14325,Loyal Fan,Bulls,1251.73
14326,Casual Fan,Bulls,795.62
14327,Loyal Fan,Lions,2667.06
14328,Online Shopper,Lions,2016.35
14329,Online Shopper,Sharks,692.21
14330,Season Ticket Holder,Sharks,2669.19
14331,Loyal Fan,Eagles,1627.87
14332,Season Ticket Holder,Tigers,6249.21
14333,Loyal Fan,Tigers,3781.39
14334,Casual Fan,Tigers,1190.77
14335,Online Shopper,Bulls,2313.42
14336,Loyal Fan,Eagles,1856.74
14337,Loyal Fan,Tigers,1157.46
14338,Loyal Fan,Tigers,3654.21
14339,Casual Fan,Sharks,801.19
14340,Online Shopper,Sharks,571.38
14341,Loyal Fan,Bulls,2511.9
14342,Loyal Fan,Lions,2961.31
14343,Casual Fan,Tigers,547.86
14344,Loyal Fan,Warriors,829.6
14345,Online Shopper,Eagles,1978.34
14346,Season Ticket Holder,Tigers,2280.67
14347,Online Shopper,Tigers,1468.54
14348,Online Shopper,Warriors,2526.89
14349,Casual Fan,Warriors,1498.39
14350,Online Shopper,Warriors,1299.82
14351,Loyal Fan,Eagles,864.41
14352,Loyal Fan,Eagles,2377.29
14353,Online Shopper,Bulls,1045.94
14354,Loyal Fan,Sharks,3656.88
14355,Online Shopper,Lions,2221.06
14356,Online Shopper,Eagles,1391.67
14357,Season Ticket Holder,Bulls,7334.2
14358,Casual Fan,Warriors,577.69
14359,Casual Fan,Lions,830.47
14360,Online Shopper,Lions,2791.52
14361,Loyal Fan,Lions,1440.5
14362,Casual Fan,Tigers,538.28
14363,Online Shopper,Warriors,2691.1
14364,Season Ticket Holder,Lions,5233.15
14365,Online Shopper,Tigers,1158.3
14366,Loyal Fan,Warriors,919.36
14367,Casual Fan,Warriors,686.53
14368,Casual Fan,Sharks,800.84
14369,Loyal Fan,Bulls,2100.27
14370,Casual Fan,Sharks,488.44
14371,Loyal Fan,Eagles,1981.22
14372,Loyal Fan,Sharks,2855.82
14373,Casual Fan,Eagles,1347.79
14374,Loyal Fan,Lions,2878.96
14375,Casual Fan,Tigers,1004.63
14376,Loyal Fan,Bulls,3414.0
14377,Online Shopper,Bulls,745.89
14378,Loyal Fan,Warriors,1763.51
14379,Online Shopper,Lions,436.6
14380,Loyal Fan,Warriors,1918.84
14381,Casual Fan,Sharks,1498.35
14382,Casual Fan,Tigers,561.04
14383,Loyal Fan,Eagles,3551.27
14384,Casual Fan,Sharks,220.09
14385,Online Shopper,Lions,1541.22
14386,Season Ticket Holder,Warriors,4460.24
14387,Casual Fan,Warriors,382.22
14388,Loyal Fan,Bulls,1992.02
14389,Online Shopper,Eagles,2058.45
14390,Casual Fan,Sharks,786.43
14391,Loyal Fan,Bulls,3501.87
14392,Online Shopper,Tigers,2743.36
14393,Casual Fan,Bulls,774.65
14394,Online Shopper,Sharks,2950.66
14395,Casual Fan,Bulls,200.83
14396,Casual Fan,Eagles,486.87
14397,Loyal Fan,Tigers,2133.48
14398,Online Shopper,Lions,1873.29
14399,Loyal Fan,Sharks,2546.98
14400,Online Shopper,Eagles,1833.54
14401,Online Shopper,Eagles,2719.88
14402,Online Shopper,Lions,1049.43
14403,Loyal Fan,Tigers,3413.93
14404,Loyal Fan,Eagles,2585.6
14405,Casual Fan,Warriors,786.69
14406,Casual Fan,Bulls,519.18
14407,Season Ticket Holder,Lions,4128.48
14408,Casual Fan,Bulls,643.87
14409,Online Shopper,Lions,2361.48
14410,Loyal Fan,Eagles,2325.55
14411,Casual Fan,Sharks,315.37
14412,Loyal Fan,Lions,3231.56
14413,Online Shopper,Sharks,2091.13
14414,Loyal Fan,Lions,3837.56
14415,Loyal Fan,Bulls,2494.13
14416,Online Shopper,Warriors,2066.94
14417,Casual Fan,Tigers,771.06
14418,Loyal Fan,Warriors,2978.5
14419,Loyal Fan,Sharks,2195.57
14420,Casual Fan,Bulls,293.0
14421,Casual Fan,Eagles,1481.36
14422,Loyal Fan,Sharks,3105.16
14423,Casual Fan,Bulls,952.08
14424,Loyal Fan,Bulls,2340.55
14425,Casual Fan,Tigers,1096.0
14426,Casual Fan,Sharks,277.48
14427,Loyal Fan,Sharks,1843.56
14428,Loyal Fan,Lions,1199.04
14429,Loyal Fan,Warriors,1203.28
14430,Loyal Fan,Eagles,868.31
14431,Casual Fan,Warriors,1158.25
14432,Season Ticket Holder,Lions,3591.16
14433,Online Shopper,Sharks,2546.42
14434,Casual Fan,Eagles,1366.21
14435,Casual Fan,Lions,335.99
14436,Casual Fan,Sharks,1092.41
14437,Online Shopper,Warriors,1542.83
14438,Loyal Fan,Sharks,3740.68
14439,Loyal Fan,Sharks,2350.14
14440,Casual Fan,Eagles,630.42
14441,Loyal Fan,Bulls,1742.61
14442,Casual Fan,Eagles,1365.07
14443,Online Shopper,Warriors,910.68
14444,Season Ticket Holder,Eagles,7794.0
14445,Loyal Fan,Lions,1421.4
14446,Casual Fan,Lions,1000.76
14447,Casual Fan,Eagles,731.49
14448,Casual Fan,Eagles,246.45
14449,Casual Fan,Eagles,276.31
14450,Loyal Fan,Eagles,1700.83
14451,Online Shopper,Bulls,2369.96
14452,Season Ticket Holder,Eagles,7102.58
14453,Online Shopper,Tigers,853.82
14454,Online Shopper,Eagles,1585.75
14455,Casual Fan,Lions,235.78
14456,Casual Fan,Sharks,1102.32
14457,Loyal Fan,Bulls,3338.57
14458,Casual Fan,Sharks,1350.92
14459,Loyal Fan,Sharks,3634.39
14460,Online Shopper,Bulls,1212.31
14461,Casual Fan,Bulls,456.35
14462,Casual Fan,Lions,1355.23
14463,Casual Fan,Tigers,304.41
14464,Season Ticket Holder,Eagles,2415.41
14465,Loyal Fan,Bulls,1805.58
14466,Loyal Fan,Bulls,3232.96
14467,Loyal Fan,Eagles,3021.44
14468,Online Shopper,Warriors,2965.05
14469,Season Ticket Holder,Tigers,4516.73
14470,Loyal Fan,Eagles,1682.71
14471,Season Ticket Holder,Eagles,4647.45
14472,Loyal Fan,Warriors,3303.22
14473,Casual Fan,Lions,400.02
14474,Loyal Fan,Eagles,3832.79
14475,Casual Fan,Sharks,817.57
14476,Online Shopper,Warriors,2414.49
14477,Casual Fan,Lions,1258.17
14478,Loyal Fan,Bulls,2332.21
14479,Online Shopper,Eagles,2301.7
14480,Season Ticket Holder,Bulls,4552.86
14481,Casual Fan,Tigers,1235.3
14482,Casual Fan,Warriors,1253.46
14483,Online Shopper,Bulls,1828.76
14484,Loyal Fan,Sharks,1498.07
14485,Online Shopper,Warriors,2919.6
14486,Loyal Fan,Warriors,3830.34
14487,Online Shopper,Eagles,1973.52
14488,Loyal Fan,Bulls,3948.42
14489,Loyal Fan,Warriors,2408.95
14490,Casual Fan,Warriors,625.68
14491,Casual Fan,Lions,744.7
14492,Online Shopper,Eagles,423.95
14493,Season Ticket Holder,Tigers,5843.85
14494,Loyal Fan,Sharks,2931.94
14495,Loyal Fan,Tigers,1150.46
14496,Casual Fan,Bulls,457.84
14497,Casual Fan,Eagles,1109.66
14498,Casual Fan,Sharks,1211.03
14499,Online Shopper,Lions,2961.84
14500,Online Shopper,Tigers,983.7
14501,Loyal Fan,Sharks,3492.61
14502,Casual Fan,Eagles,340.94
14503,Casual Fan,Sharks,283.23
14504,Casual Fan,Tigers,1120.89
14505,Loyal Fan,Eagles,2226.79
14506,Casual Fan,Tigers,1211.49
14507,Casual Fan,Tigers,495.59
14508,Loyal Fan,Warriors,1482.22
14509,Online Shopper,Bulls,1781.76
14510,Casual Fan,Eagles,261.43
14511,Casual Fan,Warriors,490.25
14512,Casual Fan,Warriors,332.73
14513,Online Shopper,Sharks,1164.13
14514,Loyal Fan,Tigers,3249.6
14515,Loyal Fan,Warriors,1186.38
14516,Casual Fan,Bulls,956.62
14517,Casual Fan,Bulls,918.67
14518,Loyal Fan,Bulls,2522.02
14519,Online Shopper,Eagles,1607.47
14520,Loyal Fan,Tigers,2924.35
14521,Loyal Fan,Lions,3525.79
14522,Casual Fan,Tigers,326.85
14523,Online Shopper,Sharks,2498.15
14524,Online Shopper,Tigers,465.98
14525,Online Shopper,Sharks,1601.74
14526,Casual Fan,Sharks,816.05
14527,Online Shopper,Sharks,833.48
14528,Online Shopper,Warriors,542.12
14529,Loyal Fan,Tigers,1039.72
14530,Casual Fan,Warriors,152.13
14531,Online Shopper,Eagles,1848.7
14532,Casual Fan,Bulls,317.66
14533,Online Shopper,Sharks,2483.5
14534,Casual Fan,Bulls,1358.53
14535,Casual Fan,Warriors,509.37
14536,Loyal Fan,Warriors,1326.29
14537,Online Shopper,Lions,1405.95
14538,Online Shopper,Eagles,2680.24
14539,Loyal Fan,Lions,2079.42
14540,Casual Fan,Warriors,251.67
14541,Loyal Fan,Eagles,3950.94
14542,Loyal Fan,Eagles,2398.96
14543,Season Ticket Holder,Warriors,4396.6
14544,Casual Fan,Tigers,1351.07
14545,Casual Fan,Tigers,1398.36
14546,Loyal Fan,Lions,2389.77
14547,Season Ticket Holder,Warriors,4147.01
14548,Loyal Fan,Bulls,2344.43
14549,Online Shopper,Bulls,892.06
14550,Loyal Fan,Warriors,2330.36
14551,Loyal Fan,Warriors,1534.18
14552,Online Shopper,Sharks,1979.95
14553,Loyal Fan,Sharks,3231.65
14554,Online Shopper,Eagles,2917.46
14555,Loyal Fan,Sharks,3496.23
14556,Online Shopper,Bulls,532.56
14557,Online Shopper,Bulls,871.11
14558,Online Shopper,Sharks,1735.57
14559,Loyal Fan,Eagles,1624.29
14560,Online Shopper,Tigers,338.79
14561,Season Ticket Holder,Lions,7283.54
14562,Loyal Fan,Eagles,1944.87
14563,Loyal Fan,Warriors,1011.52
14564,Online Shopper,Tigers,1673.86
14565,Loyal Fan,Eagles,3927.07
14566,Online Shopper,Bulls,2132.05
14567,Online Shopper,Eagles,728.67
14568,Loyal Fan,Tigers,2445.75
14569,Casual Fan,Lions,1362.41
14570,Casual Fan,Warriors,175.94
14571,Casual Fan,Warriors,993.05
