TransactionID,Date,CustomerID,ProductID,Region,Quantity,Revenue
11471,2024-07-28,15045,P02058,East,4,59.51
11472,2024-07-28,10340,P03715,South,3,460.32
11473,2024-07-28,12407,P02227,South,1,75.57
11474,2024-07-28,13952,P01419,West,4,604.01
11475,2024-07-28,11815,P03427,West,3,406.49
11476,2024-07-28,17672,P00301,North,3,293.6
11477,2024-07-28,15853,P03852,West,5,508.63
11478,2024-07-28,11319,P02760,West,1,169.32
11479,2024-07-28,16834,P01176,South,1,44.67
11480,2024-07-28,16180,P04219,East,2,390.12
11481,2024-07-28,12659,P01400,North,3,304.14
11482,2024-07-28,15074,P01749,North,4,57.13
11483,2024-07-28,11483,P02069,South,1,133.6
11484,2024-07-28,10773,P00021,East,1,127.6
11485,2024-07-28,10878,P03819,North,3,236.68
11486,2024-07-28,16406,P02716,West,3,229.81
11487,2024-07-28,14168,P00332,South,3,353.52
11488,2024-07-28,15376,P04652,South,5,377.32
11489,2024-07-28,16010,P03659,South,2,179.61
11490,2024-07-28,15912,P01791,West,1,62.02
11491,2024-07-28,15611,P01016,South,5,689.06
11492,2024-07-28,15720,P03164,East,1,98.49
11493,2024-07-28,16925,P04374,North,3,454.01
11494,2024-07-28,14086,P01534,North,2,228.45
11495,2024-07-28,12162,P04319,West,2,124.48
11496,2024-07-28,15002,P03160,North,4,324.54
11497,2024-07-28,14333,P03045,East,2,54.92
11498,2024-07-28,12983,P00021,East,2,271.36
11499,2024-07-28,16790,P03500,South,3,172.08
11500,2024-07-28,16427,P00273,East,4,638.09
11501,2024-07-28,10092,P04833,West,1,25.11
11502,2024-07-28,17675,P02320,West,1,36.63
11503,2024-07-28,12265,P03487,South,2,204.29
11504,2024-07-28,11952,P01058,North,1,83.35
11505,2024-07-28,10956,P02561,West,2,59.91
11506,2024-07-28,15064,P00429,South,3,41.76
11507,2024-07-28,17148,P00473,East,1,72.72
11508,2024-07-28,13502,P04116,West,4,308.03
11509,2024-07-28,11886,P01222,North,2,116.31
11510,2024-07-28,15679,P04652,South,1,65.87
11511,2024-07-28,15628,P02752,West,5,213.29
11512,2024-07-28,15995,P00024,North,5,429.87
11513,2024-07-28,11166,P01431,North,3,165.53
11514,2024-07-28,11480,P00499,North,1,122.35
11515,2024-07-28,11204,P00409,South,5,307.67
11516,2024-07-29,12018,P02166,South,4,265.27
11517,2024-07-29,11628,P01970,West,2,226.87
11518,2024-07-29,12015,P00677,South,4,587.55
11519,2024-07-29,10927,P04081,South,3,193.62
11520,2024-07-29,16527,P04940,North,1,29.8
11521,2024-07-29,17531,P01987,South,4,214.12
11522,2024-07-29,15909,P00012,South,5,170.26
11523,2024-07-29,15623,P03160,South,1,80.43
11524,2024-07-29,14259,P01672,North,3,364.3
11525,2024-07-29,15469,P04913,East,1,82.38
11526,2024-07-29,10610,P00668,South,5,559.11
11527,2024-07-29,16744,P00720,South,1,173.92
11528,2024-07-29,16220,P01198,West,3,90.81
11529,2024-07-29,13919,P02933,East,2,50.42
11530,2024-07-29,13136,P00963,South,1,96.22
11531,2024-07-29,13142,P01120,South,2,97.22
11532,2024-07-29,11510,P02906,East,5,103.59
11533,2024-07-29,17279,P00248,East,1,104.06
11534,2024-07-29,16920,P03033,East,4,528.25
11535,2024-07-29,13296,P01644,West,1,107.02
11536,2024-07-29,11504,P03447,North,3,153.67
11537,2024-07-29,15416,P02981,West,3,119.55
11538,2024-07-29,14272,P03136,East,2,323.65
11539,2024-07-29,13807,P02555,North,2,175.22
11540,2024-07-29,16281,P03628,South,4,764.79
11541,2024-07-29,16282,P02942,West,2,195.63
11542,2024-07-29,17175,P02414,West,1,69.59
11543,2024-07-29,14448,P03345,North,1,51.22
11544,2024-07-29,12559,P00741,West,3,62.83
11545,2024-07-29,11254,P01740,West,3,76.31
11546,2024-07-29,12122,P00620,West,5,156.18
11547,2024-07-29,13775,P01441,North,2,142.15
11548,2024-07-29,14064,P02693,East,3,68.47
11549,2024-07-29,17696,P00204,West,2,196.47
11550,2024-07-29,17611,P02188,East,2,119.74
11551,2024-07-29,13846,P00520,West,4,82.74
11552,2024-07-29,13330,P01206,West,1,28.68
11553,2024-07-29,10019,P00325,South,2,280.15
11554,2024-07-29,11522,P02501,West,5,277.63
11555,2024-07-29,13404,P02586,East,5,400.55
11556,2024-07-29,10832,P02093,West,4,616.3
11557,2024-07-29,12534,P00929,East,5,105.21
11558,2024-07-29,10740,P02486,West,3,482.64
11559,2024-07-29,14360,P03854,West,2,344.73
11560,2024-07-29,17490,P00127,East,2,137.98
11561,2024-07-29,12463,P03627,East,2,203.75
11562,2024-07-29,10482,P02771,South,2,258.08
11563,2024-07-29,15101,P04020,North,3,289.09
11564,2024-07-29,13783,P04329,North,5,199.4
11565,2024-07-29,12685,P04497,South,4,309.88
11566,2024-07-29,14140,P01425,North,2,244.78
11567,2024-07-29,10942,P01929,South,5,494.46
11568,2024-07-29,10237,P01754,East,1,106.29
11569,2024-07-29,12773,P04553,West,4,128.81
11570,2024-07-30,16321,P04461,West,5,337.06
11571,2024-07-30,16854,P01222,West,1,66.3
11572,2024-07-30,17913,P01241,North,4,460.71
11573,2024-07-30,17835,P00663,West,2,153.27
11574,2024-07-30,14158,P03739,North,5,939.31
11575,2024-07-30,10268,P01093,North,2,187.95
11576,2024-07-30,17206,P02047,West,5,585.9
11577,2024-07-30,12629,P02355,West,2,219.02
11578,2024-07-30,10182,P04643,North,1,109.58
11579,2024-07-30,15063,P02510,East,4,86.73
11580,2024-07-30,11708,P01260,West,5,676.28
11581,2024-07-30,17100,P00460,West,5,686.38
11582,2024-07-30,13075,P03971,East,3,341.09
11583,2024-07-30,14301,P04769,North,4,82.4
11584,2024-07-30,12937,P00516,South,2,188.2
11585,2024-07-30,12360,P01604,East,2,114.47
11586,2024-07-30,10921,P02879,South,1,68.55
11587,2024-07-30,11188,P04897,North,1,118.9
11588,2024-07-30,12879,P04022,East,2,368.58
11589,2024-07-30,14272,P00128,North,4,232.89
11590,2024-07-30,10800,P00387,North,1,97.62
11591,2024-07-30,16076,P02727,East,2,382.07
11592,2024-07-30,13496,P04792,South,5,143.86
11593,2024-07-30,16295,P02322,East,2,246.37
11594,2024-07-30,13700,P04049,North,4,693.53
11595,2024-07-30,10704,P01418,West,3,65.89
11596,2024-07-30,10664,P00808,West,1,81.86
11597,2024-07-30,13902,P00876,West,2,196.03
11598,2024-07-30,11506,P00430,East,1,88.35
11599,2024-07-30,15280,P00622,North,1,69.14
11600,2024-07-30,17939,P01951,East,1,207.06
11601,2024-07-30,15876,P00885,West,1,68.02
11602,2024-07-30,15720,P00405,West,3,436.54
11603,2024-07-30,15630,P01708,South,3,294.97
11604,2024-07-30,17292,P01130,South,4,495.96
11605,2024-07-30,11792,P00106,North,3,239.32
11606,2024-07-30,14086,P04617,North,4,98.14
11607,2024-07-30,12185,P03369,North,4,345.59
11608,2024-07-30,10467,P02433,North,2,155.97
11609,2024-07-30,14413,P02632,West,5,174.04
11610,2024-07-30,10887,P00752,West,1,46.95
11611,2024-07-30,14621,P04071,East,2,192.31
11612,2024-07-30,13753,P03372,West,2,148.5
11613,2024-07-30,11909,P03948,North,5,175.47
11614,2024-07-30,15167,P02284,South,1,25.51
11615,2024-07-30,13885,P02100,North,1,90.85
11616,2024-07-30,11759,P01390,North,1,195.4
11617,2024-07-30,14133,P02121,North,3,105.57
11618,2024-07-30,11269,P04847,South,2,81.32
11619,2024-07-30,14412,P00830,East,3,333.97
11620,2024-07-31,13777,P02519,South,4,726.47
11621,2024-07-31,17299,P03054,North,3,331.46
11622,2024-07-31,16633,P00824,East,4,407.11
11623,2024-07-31,11375,P04474,North,5,439.9
11624,2024-07-31,15235,P03685,North,2,113.87
11625,2024-07-31,10069,P04256,East,2,157.84
11626,2024-07-31,11461,P03663,South,1,52.5
11627,2024-07-31,13145,P03182,North,1,75.0
11628,2024-07-31,17029,P03851,North,2,86.93
11629,2024-07-31,10205,P00576,West,5,336.34
11630,2024-07-31,12232,P04058,West,5,308.42
11631,2024-07-31,15177,P02860,North,3,247.58
11632,2024-07-31,16044,P01608,South,5,514.59
11633,2024-07-31,16319,P02757,North,5,485.28
11634,2024-07-31,13765,P02017,South,2,421.54
11635,2024-07-31,12305,P00213,North,4,394.88
11636,2024-07-31,12549,P01429,North,4,254.26
11637,2024-07-31,12023,P04592,North,3,327.93
11638,2024-07-31,10499,P03781,South,1,39.86
11639,2024-07-31,12164,P00902,North,5,106.25
11640,2024-07-31,13968,P00881,West,3,276.7
11641,2024-07-31,14592,P02981,East,2,75.56
11642,2024-07-31,11930,P02571,West,5,452.87
11643,2024-07-31,17153,P00774,North,5,148.25
11644,2024-07-31,13181,P00072,North,2,125.79
11645,2024-07-31,16431,P00568,North,4,157.75
11646,2024-07-31,16916,P04574,East,3,170.41
11647,2024-07-31,11665,P02848,West,4,263.75
11648,2024-07-31,14548,P03279,East,3,415.13
11649,2024-07-31,16091,P04228,North,4,392.29
11650,2024-07-31,14225,P03669,North,3,99.44
11651,2024-07-31,17938,P03164,South,1,102.22
11652,2024-07-31,13195,P01553,South,2,312.77
11653,2024-07-31,14003,P03955,West,2,48.07
11654,2024-07-31,17985,P03896,South,1,52.61
11655,2024-07-31,13904,P03160,North,2,135.41
11656,2024-07-31,14496,P00055,West,2,36.46
11657,2024-07-31,16723,P03745,West,5,426.56
11658,2024-07-31,13818,P02878,West,4,687.34
11659,2024-07-31,13326,P02878,East,1,173.7
11660,2024-07-31,15448,P00760,North,4,772.96
11661,2024-07-31,11474,P04840,South,3,234.55
11662,2024-07-31,12472,P03130,North,4,620.24
11663,2024-07-31,14164,P01805,West,3,294.96
11664,2024-07-31,15503,P02088,North,4,164.71
11665,2024-07-31,15484,P01140,North,4,553.89
11666,2024-07-31,17509,P02422,East,5,576.3
11667,2024-07-31,16077,P02687,North,1,83.2
11668,2024-07-31,17322,P00180,North,5,215.94
11669,2024-07-31,13348,P02328,South,1,104.47
11670,2024-07-31,13108,P03719,East,2,286.97
11671,2024-07-31,10713,P01686,South,4,310.7
11672,2024-07-31,12412,P04398,East,5,1032.77
11673,2024-08-01,14739,P00152,East,5,380.52
11674,2024-08-01,10846,P03520,South,4,117.74
11675,2024-08-01,15796,P03261,South,2,52.48
11676,2024-08-01,13887,P03647,South,4,504.7
11677,2024-08-01,13191,P04424,East,3,205.01
11678,2024-08-01,14527,P00789,West,5,647.27
11679,2024-08-01,13097,P04662,North,3,161.53
11680,2024-08-01,10315,P02633,East,4,488.38
11681,2024-08-01,10263,P04332,East,5,512.54
11682,2024-08-01,17378,P01155,North,1,54.04
11683,2024-08-01,11356,P03761,North,4,285.39
11684,2024-08-01,11464,P00400,North,3,183.69
11685,2024-08-01,10950,P00604,South,3,401.65
11686,2024-08-01,14970,P01960,North,4,260.25
11687,2024-08-01,12739,P01777,West,4,535.64
11688,2024-08-01,10916,P02180,West,1,48.91
11689,2024-08-01,14943,P03087,North,3,152.16
11690,2024-08-01,10856,P04293,North,3,569.1
11691,2024-08-01,11903,P03076,West,4,292.05
11692,2024-08-01,16569,P02087,West,3,565.75
11693,2024-08-01,16781,P03509,South,3,286.82
11694,2024-08-01,13948,P04134,South,4,682.89
11695,2024-08-01,17909,P02425,South,1,31.63
11696,2024-08-01,17331,P04223,North,3,33.66
11697,2024-08-01,14005,P02149,East,3,338.09
11698,2024-08-01,12996,P04120,East,3,399.06
11699,2024-08-01,12524,P00257,West,4,49.24
11700,2024-08-01,10034,P01215,East,2,127.04
11701,2024-08-01,15972,P04429,West,4,582.12
11702,2024-08-01,10776,P00790,North,3,390.19
11703,2024-08-01,17388,P01668,West,4,243.62
11704,2024-08-01,16628,P02450,South,1,64.49
11705,2024-08-01,14680,P01991,North,1,93.44
11706,2024-08-01,12365,P04112,East,1,105.97
11707,2024-08-01,17179,P03641,North,4,700.74
11708,2024-08-01,11749,P02686,West,4,471.02
11709,2024-08-01,12971,P01904,North,1,43.69
11710,2024-08-01,10850,P02934,East,3,82.77
11711,2024-08-01,17524,P01399,South,3,344.67
11712,2024-08-01,16666,P03030,West,1,190.07
11713,2024-08-01,13817,P00987,East,1,49.74
11714,2024-08-01,12998,P00836,West,3,192.02
11715,2024-08-01,12921,P04307,East,3,448.59
11716,2024-08-01,15616,P02642,South,4,589.87
11717,2024-08-01,12039,P03983,North,4,246.84
11718,2024-08-01,16713,P01073,East,3,67.38
11719,2024-08-01,11561,P03106,West,5,76.17
11720,2024-08-01,16686,P03210,North,1,135.45
11721,2024-08-01,11699,P03030,West,2,355.28
11722,2024-08-01,10962,P02409,East,4,413.58
11723,2024-08-01,17072,P03212,West,4,53.23
11724,2024-08-01,10538,P02098,East,5,480.28
11725,2024-08-01,15271,P01373,North,1,64.23
11726,2024-08-01,14102,P04932,East,3,28.33
11727,2024-08-01,15023,P00695,North,5,137.11
11728,2024-08-01,13861,P00232,East,4,326.34
11729,2024-08-01,15238,P00209,West,5,967.05
11730,2024-08-01,10640,P00050,West,3,219.0
11731,2024-08-01,11248,P00986,West,5,402.34
11732,2024-08-02,14703,P00774,West,1,27.31
11733,2024-08-02,17199,P03560,South,5,806.14
11734,2024-08-02,10816,P00786,West,5,349.6
11735,2024-08-02,10208,P04280,North,2,219.69
11736,2024-08-02,11906,P04354,North,2,204.13
11737,2024-08-02,10031,P01441,East,1,65.83
11738,2024-08-02,16785,P02177,South,1,16.49
11739,2024-08-02,10333,P02724,South,4,75.6
11740,2024-08-02,16776,P03826,East,2,143.24
11741,2024-08-02,13376,P00011,South,2,64.72
11742,2024-08-02,13445,P01126,East,5,234.79
11743,2024-08-02,10781,P03054,South,5,592.39
11744,2024-08-02,16393,P04478,North,2,31.68
11745,2024-08-02,15946,P00316,North,4,420.02
11746,2024-08-02,13902,P00787,West,3,503.09
11747,2024-08-02,11414,P03372,West,4,310.24
11748,2024-08-02,12485,P01303,South,3,29.32
11749,2024-08-02,13962,P03241,North,1,37.19
11750,2024-08-02,11314,P00036,West,5,342.21
11751,2024-08-02,14684,P01556,North,4,271.59
11752,2024-08-02,12180,P04352,North,1,81.42
11753,2024-08-02,10449,P02232,South,4,324.48
11754,2024-08-02,16251,P03764,West,1,170.44
11755,2024-08-02,13500,P04428,East,3,565.29
11756,2024-08-02,15593,P00418,North,1,94.34
11757,2024-08-02,13201,P00860,West,2,282.47
11758,2024-08-02,15412,P02736,West,2,151.25
11759,2024-08-02,12634,P03268,North,3,42.81
11760,2024-08-02,15566,P02525,West,3,258.47
11761,2024-08-02,16893,P02268,East,5,301.34
11762,2024-08-02,11028,P01358,East,4,119.24
11763,2024-08-02,10597,P00661,West,3,234.19
11764,2024-08-02,17723,P04641,East,2,197.43
11765,2024-08-02,13408,P03435,West,5,99.34
11766,2024-08-02,17465,P00649,North,2,125.0
11767,2024-08-02,17152,P01430,North,4,527.25
11768,2024-08-02,16669,P02795,South,2,162.6
11769,2024-08-02,13427,P00605,South,2,82.51
11770,2024-08-02,11027,P01423,South,2,265.37
11771,2024-08-02,13588,P02098,East,2,199.44
11772,2024-08-02,12141,P00208,East,5,419.39
11773,2024-08-02,11916,P00055,West,3,55.62
11774,2024-08-02,11673,P04580,South,1,48.1
11775,2024-08-02,12626,P02205,South,4,745.75
11776,2024-08-02,10724,P00510,West,2,207.02
11777,2024-08-02,16268,P04989,East,3,596.66
11778,2024-08-02,16095,P03984,East,4,352.38
11779,2024-08-02,11670,P00092,East,5,59.19
11780,2024-08-02,12996,P02296,West,2,135.06
11781,2024-08-02,17863,P01887,West,1,67.87
11782,2024-08-02,14449,P04671,North,2,102.08
11783,2024-08-02,13508,P00615,West,2,351.03
11784,2024-08-02,12456,P03901,North,5,922.65
11785,2024-08-02,16803,P00156,East,3,105.76
11786,2024-08-03,10301,P04264,East,2,145.55
11787,2024-08-03,13986,P04916,North,5,220.25
11788,2024-08-03,10492,P01665,South,2,183.67
11789,2024-08-03,14647,P04385,West,4,176.35
11790,2024-08-03,15864,P03566,North,3,333.78
11791,2024-08-03,14627,P02045,East,5,561.84
11792,2024-08-03,15498,P02140,South,3,347.27
11793,2024-08-03,12852,P04726,East,4,465.95
11794,2024-08-03,17217,P02376,West,4,83.37
11795,2024-08-03,12641,P00791,South,2,131.04
11796,2024-08-03,11433,P04358,North,2,117.76
11797,2024-08-03,13854,P01119,North,5,747.12
11798,2024-08-03,13076,P04691,East,2,24.02
11799,2024-08-03,10193,P01997,North,5,678.03
11800,2024-08-03,15382,P00641,West,4,330.18
11801,2024-08-03,10132,P04944,North,5,356.42
11802,2024-08-03,10808,P01233,South,5,686.59
11803,2024-08-03,16425,P03995,North,2,61.61
11804,2024-08-03,12934,P04874,West,3,96.96
11805,2024-08-03,10931,P04526,South,4,273.62
11806,2024-08-03,13794,P00543,West,3,162.46
11807,2024-08-03,12099,P01476,East,3,342.89
11808,2024-08-03,13932,P02998,South,4,249.88
11809,2024-08-03,10668,P01545,East,5,544.07
11810,2024-08-03,12266,P03626,West,5,233.86
11811,2024-08-03,14454,P04475,North,2,82.55
11812,2024-08-03,15843,P04312,West,1,21.59
11813,2024-08-03,13569,P01535,South,3,256.02
11814,2024-08-03,13513,P03454,West,2,51.56
11815,2024-08-03,13446,P04995,North,2,366.93
11816,2024-08-03,12299,P03351,East,3,119.89
11817,2024-08-03,14080,P04235,North,4,271.09
11818,2024-08-03,11919,P04234,North,5,70.14
11819,2024-08-03,16459,P03138,North,4,340.21
11820,2024-08-03,13934,P02258,East,4,445.05
11821,2024-08-03,10926,P02918,East,3,155.72
11822,2024-08-03,11005,P03539,South,2,138.34
11823,2024-08-03,13914,P04627,North,5,454.81
11824,2024-08-03,14186,P01755,East,4,75.76
11825,2024-08-03,14359,P04724,West,1,55.61
11826,2024-08-03,10089,P04768,South,3,343.73
11827,2024-08-03,11064,P02937,South,5,342.31
11828,2024-08-03,12884,P04821,South,4,73.43
11829,2024-08-03,11166,P02162,North,5,109.66
11830,2024-08-03,10595,P03044,West,1,82.18
11831,2024-08-03,15802,P03247,West,1,66.53
11832,2024-08-03,10017,P03231,East,2,232.39
11833,2024-08-03,16679,P01945,East,4,647.39
11834,2024-08-03,15862,P04123,North,3,479.67
11835,2024-08-03,17187,P04327,West,5,859.26
11836,2024-08-03,13912,P03186,South,1,84.78
11837,2024-08-03,12260,P01784,South,3,196.96
11838,2024-08-03,10433,P03789,West,1,111.39
11839,2024-08-03,13015,P00210,East,4,222.83
11840,2024-08-03,15387,P02662,East,4,159.29
11841,2024-08-03,10579,P01210,East,2,353.89
11842,2024-08-03,10839,P01578,East,2,133.89
11843,2024-08-03,11846,P04366,North,4,221.24
11844,2024-08-03,13116,P00788,South,4,209.76
11845,2024-08-03,13777,P00635,East,1,167.2
11846,2024-08-03,13226,P04107,West,5,301.82
11847,2024-08-03,17866,P00045,East,1,68.11
11848,2024-08-03,12221,P00357,East,4,364.38
11849,2024-08-03,17257,P04257,West,4,295.54
11850,2024-08-03,17338,P03336,South,1,111.76
11851,2024-08-03,17358,P01414,North,4,403.77
11852,2024-08-03,15132,P00742,North,1,29.76
11853,2024-08-03,16145,P04487,East,2,156.4
11854,2024-08-04,17984,P04559,South,3,255.48
11855,2024-08-04,10187,P01942,East,5,148.4
11856,2024-08-04,12150,P04094,East,5,116.23
11857,2024-08-04,16758,P04170,North,4,430.58
11858,2024-08-04,10353,P04941,West,4,77.43
11859,2024-08-04,12309,P00180,North,3,123.46
11860,2024-08-04,17504,P00632,South,2,167.68
11861,2024-08-04,16193,P02861,West,5,571.52
11862,2024-08-04,16871,P01588,East,5,319.88
11863,2024-08-04,11174,P02900,East,4,107.32
11864,2024-08-04,11904,P00447,West,3,489.04
11865,2024-08-04,17684,P04078,South,4,570.22
11866,2024-08-04,15667,P00476,South,3,64.31
11867,2024-08-04,15454,P01114,South,4,354.6
11868,2024-08-04,17590,P04360,South,5,1003.31
11869,2024-08-04,16299,P04661,East,5,249.52
11870,2024-08-04,11021,P02957,North,3,49.09
11871,2024-08-04,10828,P01818,North,1,19.06
11872,2024-08-04,12555,P00534,West,3,484.97
11873,2024-08-04,15598,P03650,North,4,356.58
11874,2024-08-04,17048,P03761,West,2,125.39
11875,2024-08-04,12711,P03146,South,4,631.53
11876,2024-08-04,17987,P03222,West,1,53.54
11877,2024-08-04,15674,P01987,East,4,189.29
11878,2024-08-04,13432,P00532,West,1,61.84
11879,2024-08-04,15809,P04140,South,1,73.26
11880,2024-08-04,15262,P02971,East,5,316.07
11881,2024-08-04,15523,P01490,South,4,145.26
11882,2024-08-04,16072,P04610,South,5,339.52
11883,2024-08-04,13751,P04857,East,5,323.93
11884,2024-08-04,12917,P03598,North,5,223.69
11885,2024-08-04,17553,P03063,South,1,25.3
11886,2024-08-04,17721,P03690,North,4,325.47
11887,2024-08-04,16027,P01232,East,1,60.0
11888,2024-08-04,11392,P00006,West,5,619.09
11889,2024-08-04,10691,P03247,North,1,67.2
11890,2024-08-04,17057,P00943,West,4,208.06
11891,2024-08-04,14159,P01429,South,3,215.23
11892,2024-08-04,12296,P00346,South,2,54.78
11893,2024-08-04,12259,P03580,East,5,286.1
11894,2024-08-04,17536,P03392,North,5,597.05
11895,2024-08-04,16554,P04344,South,3,162.83
11896,2024-08-04,10066,P04494,North,2,395.95
11897,2024-08-04,13525,P01097,South,2,244.18
11898,2024-08-04,16250,P03220,South,4,671.98
11899,2024-08-04,11689,P03134,East,5,157.96
11900,2024-08-04,11040,P02337,North,1,126.34
11901,2024-08-04,12468,P02142,West,3,77.12
11902,2024-08-04,14449,P04082,North,4,363.17
11903,2024-08-04,17569,P02695,West,5,269.24
11904,2024-08-04,16660,P04786,North,1,65.64
11905,2024-08-04,12816,P03919,North,1,153.93
11906,2024-08-04,17602,P01582,South,4,165.65
11907,2024-08-04,11539,P01448,West,1,68.09
11908,2024-08-04,13189,P03876,West,1,94.03
11909,2024-08-04,11949,P02422,East,4,479.48
11910,2024-08-04,11442,P03417,North,2,322.42
11911,2024-08-04,13533,P00937,East,5,517.06
11912,2024-08-04,12828,P00570,South,2,90.3
11913,2024-08-04,17389,P04062,North,5,107.1
11914,2024-08-04,15442,P03331,North,5,378.22
11915,2024-08-04,13303,P01411,East,3,179.1
11916,2024-08-04,13308,P01920,West,3,430.43
11917,2024-08-04,16721,P02914,West,4,500.9
11918,2024-08-04,16887,P03064,East,1,24.39
11919,2024-08-04,14096,P02578,West,3,176.28
11920,2024-08-04,10919,P03319,North,4,339.3
11921,2024-08-05,12619,P03226,East,4,461.2
11922,2024-08-05,14746,P04640,West,2,170.71
11923,2024-08-05,16526,P04266,West,3,428.77
11924,2024-08-05,16110,P03751,East,4,265.5
11925,2024-08-05,12919,P02591,East,5,753.34
11926,2024-08-05,13895,P01599,West,4,390.49
11927,2024-08-05,16010,P00885,East,2,126.96
11928,2024-08-05,13354,P00867,West,5,597.24
11929,2024-08-05,14247,P04714,North,3,258.05
11930,2024-08-05,11384,P04818,West,3,396.56
11931,2024-08-05,15835,P00308,West,5,729.73
11932,2024-08-05,10453,P00103,North,5,348.9
11933,2024-08-05,13143,P02026,East,4,735.29
11934,2024-08-05,17419,P04240,West,2,246.43
11935,2024-08-05,12905,P03033,South,1,134.44
11936,2024-08-05,12458,P04196,East,4,269.05
11937,2024-08-05,11904,P03178,East,4,586.4
11938,2024-08-05,10959,P00036,North,3,227.65
11939,2024-08-05,13157,P00546,East,4,276.35
11940,2024-08-05,15304,P02039,West,4,133.41
11941,2024-08-05,13307,P04268,North,5,512.36
11942,2024-08-05,16140,P03560,East,5,879.99
11943,2024-08-05,13911,P00214,East,3,178.85
11944,2024-08-05,15599,P00641,South,2,189.56
11945,2024-08-05,15434,P04992,North,3,256.89
11946,2024-08-05,10042,P03976,West,2,311.22
11947,2024-08-05,12131,P03945,North,1,61.32
11948,2024-08-05,15886,P00650,South,2,191.35
11949,2024-08-05,12446,P02068,East,5,591.78
11950,2024-08-05,15311,P04985,East,4,422.4
11951,2024-08-05,11431,P00090,South,3,261.75
11952,2024-08-05,15729,P04978,East,2,293.01
11953,2024-08-05,16550,P03400,East,5,572.9
11954,2024-08-05,17985,P04090,North,3,577.38
11955,2024-08-05,10705,P01719,South,1,100.9
11956,2024-08-05,10547,P00969,North,3,245.83
11957,2024-08-05,12740,P04185,North,5,699.73
11958,2024-08-05,16079,P01145,North,5,68.18
11959,2024-08-05,17039,P02558,North,3,158.52
11960,2024-08-05,12914,P02068,South,4,469.99
11961,2024-08-05,17031,P04683,North,2,237.12
11962,2024-08-05,17708,P00771,South,1,159.82
11963,2024-08-05,17413,P03076,West,4,267.38
11964,2024-08-05,17114,P00660,North,5,337.24
11965,2024-08-05,14884,P00130,North,5,815.22
11966,2024-08-05,10881,P04231,East,3,402.21
11967,2024-08-05,14493,P01744,East,2,91.9
11968,2024-08-05,11131,P01133,East,1,171.92
11969,2024-08-05,15224,P03983,North,5,296.49
11970,2024-08-05,12284,P04154,North,3,175.62
11971,2024-08-05,10763,P01846,West,4,169.91
11972,2024-08-05,15670,P02941,North,5,918.67
11973,2024-08-06,11481,P04436,East,4,573.82
11974,2024-08-06,17054,P01215,East,3,210.06
11975,2024-08-06,11513,P01257,South,4,664.38
11976,2024-08-06,10272,P03396,East,2,127.52
11977,2024-08-06,17658,P00793,North,1,90.68
11978,2024-08-06,12936,P00907,North,5,107.31
11979,2024-08-06,15453,P04999,East,4,747.16
11980,2024-08-06,15746,P04303,West,2,277.01
11981,2024-08-06,16136,P04510,South,3,138.0
11982,2024-08-06,15948,P01827,North,1,193.4
11983,2024-08-06,15519,P03891,South,3,203.35
11984,2024-08-06,11230,P03902,East,5,618.81
11985,2024-08-06,15195,P00484,North,4,212.25
11986,2024-08-06,15065,P01471,North,4,272.16
11987,2024-08-06,17494,P02818,North,1,11.12
11988,2024-08-06,10437,P03856,South,5,438.53
11989,2024-08-06,14505,P03175,South,5,62.48
11990,2024-08-06,16241,P00604,North,4,492.4
11991,2024-08-06,11640,P01497,North,2,186.36
11992,2024-08-06,15785,P04043,West,3,153.72
11993,2024-08-06,13096,P00485,East,3,35.45
11994,2024-08-06,13300,P02870,West,5,202.78
11995,2024-08-06,17023,P02302,North,3,471.93
11996,2024-08-06,15110,P03741,West,3,282.58
11997,2024-08-06,13011,P02846,West,5,347.22
11998,2024-08-06,17815,P01509,East,4,205.33
11999,2024-08-06,10697,P03225,East,1,53.08
12000,2024-08-06,14689,P01946,South,5,620.15
12001,2024-08-06,15458,P00320,East,4,213.54
12002,2024-08-06,11089,P00818,South,2,226.61
12003,2024-08-06,10495,P04125,West,2,154.84
12004,2024-08-06,12852,P04651,South,5,438.78
12005,2024-08-06,14772,P04540,North,5,150.56
12006,2024-08-06,12050,P03237,North,2,242.33
12007,2024-08-06,17253,P00100,West,3,447.71
12008,2024-08-06,10293,P01310,North,2,314.91
12009,2024-08-06,15128,P01349,North,2,166.2
12010,2024-08-06,10547,P04685,East,5,249.33
12011,2024-08-06,13519,P03304,North,2,85.42
12012,2024-08-06,16255,P00774,West,5,135.45
12013,2024-08-06,13722,P03611,North,5,126.73
12014,2024-08-06,16996,P01722,West,2,120.39
12015,2024-08-06,11176,P04426,East,1,11.93
12016,2024-08-06,11287,P02812,West,3,96.78
12017,2024-08-06,16616,P01758,East,2,181.17
12018,2024-08-06,12345,P01896,East,4,215.79
12019,2024-08-06,16218,P00190,East,5,139.46
12020,2024-08-06,14387,P03768,North,3,210.62
12021,2024-08-06,10291,P00710,South,3,195.75
12022,2024-08-06,10890,P01160,East,2,139.44
12023,2024-08-06,15427,P03956,West,4,198.25
12024,2024-08-06,16571,P01267,North,4,254.72
12025,2024-08-06,13883,P03409,East,2,194.96
12026,2024-08-06,14830,P00475,South,2,309.82
12027,2024-08-06,14470,P00278,West,3,587.6
12028,2024-08-06,15194,P02239,South,3,182.56
